Code AGB;Code CIQUAL;Groupe d aliment;Sous-groupe d aliment;Nom du Produit en Français;LCI Name;DQR;Nom et code;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;DQR Overall;P;TiR;GR;TeR
26232;26232;viandes. œufs. poissons;poissons cuits;Hareng fumé. à l huile;Atlantic herring. smoked. in oil;3.1;Hareng fumé. à l huile (26232);0.19573463;0;0.018523204;0.077593453;0.0058440888;0.0024548656;0.3001502414;1.0832105;0;0.16977722;0.90555681;0.023911436;0.0066875618;2.1891435278;2.8447686E-07;0;6.3179725E-08;2.1473456E-07;1.6909658E-09;7.1107797E-10;5.6479318877E-07;0.064164773;0;0.056952153;0.054803175;0.093894482;0.04227436;0.312088943;0.023841349;0;0.00035128078;0.0051546159;4.8412377E-05;1.9222375E-05;0.029414880432;0.00026162097;0;4.2964376E-06;5.0608842E-05;9.9012925E-07;4.099941E-07;0.00031792637295;3.805364E-06;0;2.1410904E-06;6.9897366E-06;4.5356818E-07;1.8009106E-07;1.356985024E-05;6.5573793E-05;0;9.5573685E-06;3.839474E-05;1.9125431E-06;7.8166517E-07;0.00011622010977;0.034860658;0;0.00052763836;0.0056545298;9.8519752E-05;4.0490366E-05;0.041181836278;3.9567249E-05;0;4.0454762E-05;6.4471798E-05;5.8584166E-06;2.2997207E-06;0.0001526519463;0.0083233139;0;0.00011841335;0.0016815597;2.198263E-05;8.8895404E-06;0.0101541591204;0.091071439;0;0.0010122506;0.018379721;0.00018485521;6.928173E-05;0.11071754754;4.2507644;0;3.8462251;4.4166985;0.094706708;0.026221791;12.634616499;2.3348414;0;0.38976544;5.55558;0.10425249;0.044839654;8.429278984;0.029893328;0;0.19766804;0.038620445;0.012912691;0.003091388;0.282185892;14.042933;0;3.6580699;11.823171;2.0684817;0.92525579;32.51791139;0.0037500446;0;0.002006345;0.004201607;0.00058747731;0.00026338579;0.0108088597;3.1;3.66;2.54;2.59;3.61
26013;26013;viandes. œufs. poissons;poissons cuits;Hareng fumé. au naturel;Atlantic herring. smoked. plain;3.03;Hareng fumé. au naturel (26013);0.19573463;0;0.018523204;0.077593453;0.0058440888;0.0024548656;0.3001502414;1.0832105;0;0.16977722;0.90555681;0.023911436;0.0066875618;2.1891435278;2.8447686E-07;0;6.3179725E-08;2.1473456E-07;1.6909658E-09;7.1107797E-10;5.6479318877E-07;0.064164773;0;0.056952153;0.054803175;0.093894482;0.04227436;0.312088943;0.023841349;0;0.00035128078;0.0051546159;4.8412377E-05;1.9222375E-05;0.029414880432;0.00026162097;0;4.2964376E-06;5.0608842E-05;9.9012925E-07;4.099941E-07;0.00031792637295;3.805364E-06;0;2.1410904E-06;6.9897366E-06;4.5356818E-07;1.8009106E-07;1.356985024E-05;6.5573793E-05;0;9.5573685E-06;3.839474E-05;1.9125431E-06;7.8166517E-07;0.00011622010977;0.034860658;0;0.00052763836;0.0056545298;9.8519752E-05;4.0490366E-05;0.041181836278;3.9567249E-05;0;4.0454762E-05;6.4471798E-05;5.8584166E-06;2.2997207E-06;0.0001526519463;0.0083233139;0;0.00011841335;0.0016815597;2.198263E-05;8.8895404E-06;0.0101541591204;0.091071439;0;0.0010122506;0.018379721;0.00018485521;6.928173E-05;0.11071754754;4.2507644;0;3.8462251;4.4166985;0.094706708;0.026221791;12.634616499;2.3348414;0;0.38976544;5.55558;0.10425249;0.044839654;8.429278984;0.029893328;0;0.19766804;0.038620445;0.012912691;0.003091388;0.282185892;14.042933;0;3.6580699;11.823171;2.0684817;0.92525579;32.51791139;0.0037500446;0;0.002006345;0.004201607;0.00058747731;0.00026338579;0.0108088597;3.03;4.24;1.81;4.27;1.79
25998;25998;viandes. œufs. poissons;poissons cuits;Hareng fumé. filet. doux;Atlantic herring. smoked. fillet;3.1;Hareng fumé. filet. doux (25998);0.19573463;0;0.018523204;0.077593453;0.0058440888;0.0024548656;0.3001502414;1.0832105;0;0.16977722;0.90555681;0.023911436;0.0066875618;2.1891435278;2.8447686E-07;0;6.3179725E-08;2.1473456E-07;1.6909658E-09;7.1107797E-10;5.6479318877E-07;0.064164773;0;0.056952153;0.054803175;0.093894482;0.04227436;0.312088943;0.023841349;0;0.00035128078;0.0051546159;4.8412377E-05;1.9222375E-05;0.029414880432;0.00026162097;0;4.2964376E-06;5.0608842E-05;9.9012925E-07;4.099941E-07;0.00031792637295;3.805364E-06;0;2.1410904E-06;6.9897366E-06;4.5356818E-07;1.8009106E-07;1.356985024E-05;6.5573793E-05;0;9.5573685E-06;3.839474E-05;1.9125431E-06;7.8166517E-07;0.00011622010977;0.034860658;0;0.00052763836;0.0056545298;9.8519752E-05;4.0490366E-05;0.041181836278;3.9567249E-05;0;4.0454762E-05;6.4471798E-05;5.8584166E-06;2.2997207E-06;0.0001526519463;0.0083233139;0;0.00011841335;0.0016815597;2.198263E-05;8.8895404E-06;0.0101541591204;0.091071439;0;0.0010122506;0.018379721;0.00018485521;6.928173E-05;0.11071754754;4.2507644;0;3.8462251;4.4166985;0.094706708;0.026221791;12.634616499;2.3348414;0;0.38976544;5.55558;0.10425249;0.044839654;8.429278984;0.029893328;0;0.19766804;0.038620445;0.012912691;0.003091388;0.282185892;14.042933;0;3.6580699;11.823171;2.0684817;0.92525579;32.51791139;0.0037500446;0;0.002006345;0.004201607;0.00058747731;0.00026338579;0.0108088597;3.1;3.66;2.54;2.59;3.61
26238;26238;viandes. œufs. poissons;poissons crus;Hareng gras. cru;Atlantic herring. oily. raw;3.78;Hareng gras. cru (26238);0.19573463;0;0.017898703;0.077593453;0.0090528378;0.0024548656;0.3027344894;1.0832105;0;0.27564225;0.90555681;0.036974137;0.0066875618;2.3080712588;2.8447686E-07;0;2.9689174E-09;2.1473456E-07;2.6104977E-09;7.1107797E-10;5.0550191307E-07;0.064164773;0;0.00044507959;0.054803175;0.14624634;0.04227436;0.30793372759;0.023841349;0;0.00061769567;0.0051546159;7.2660626E-05;1.9222375E-05;0.029705543571;0.00026162097;0;7.5173904E-06;5.0608842E-05;1.5007749E-06;4.099941E-07;0.0003216579714;3.805364E-06;0;3.4132736E-07;6.9897366E-06;6.7852913E-07;1.8009106E-07;1.199504815E-05;6.5573793E-05;0;3.9282375E-06;3.839474E-05;2.8980074E-06;7.8166517E-07;0.00011157644307;0.034860658;0;0.00069857633;0.0056545298;0.0001491935;4.0490366E-05;0.041403447996;3.9567249E-05;0;6.31084E-06;6.4471798E-05;8.7351538E-06;2.2997207E-06;0.0001213847615;0.0083233139;0;0.0001279262;0.0016815597;3.3091098E-05;8.8895404E-06;0.0101747804384;0.091071439;0;0.0012138712;0.018379721;0.00027165361;6.928173E-05;0.11100596654;4.2507644;0;0.52540038;4.4166985;0.12906223;0.026221791;9.348147301;2.3348414;0;0.052554329;5.55558;0.16006118;0.044839654;8.147876563;0.029893328;0;0.14469915;0.038620445;0.019993665;0.003091388;0.236297976;14.042933;0;4.3843507;11.823171;3.2197833;0.92525579;34.39549379;0.0037500446;0;3.3803311E-05;0.004201607;0.00091412029;0.00026338579;0.009162960991;3.78;5;2.54;2.59;5
26237;26237;viandes. œufs. poissons;poissons crus;Hareng maigre. cru;Atlantic herring. lean. raw;3.57;Hareng maigre. cru (26237);0.19573463;0;0.017898703;0.077593453;0.0090528378;0.0024548656;0.3027344894;1.0832105;0;0.27564225;0.90555681;0.036974137;0.0066875618;2.3080712588;2.8447686E-07;0;2.9689174E-09;2.1473456E-07;2.6104977E-09;7.1107797E-10;5.0550191307E-07;0.064164773;0;0.00044507959;0.054803175;0.14624634;0.04227436;0.30793372759;0.023841349;0;0.00061769567;0.0051546159;7.2660626E-05;1.9222375E-05;0.029705543571;0.00026162097;0;7.5173904E-06;5.0608842E-05;1.5007749E-06;4.099941E-07;0.0003216579714;3.805364E-06;0;3.4132736E-07;6.9897366E-06;6.7852913E-07;1.8009106E-07;1.199504815E-05;6.5573793E-05;0;3.9282375E-06;3.839474E-05;2.8980074E-06;7.8166517E-07;0.00011157644307;0.034860658;0;0.00069857633;0.0056545298;0.0001491935;4.0490366E-05;0.041403447996;3.9567249E-05;0;6.31084E-06;6.4471798E-05;8.7351538E-06;2.2997207E-06;0.0001213847615;0.0083233139;0;0.0001279262;0.0016815597;3.3091098E-05;8.8895404E-06;0.0101747804384;0.091071439;0;0.0012138712;0.018379721;0.00027165361;6.928173E-05;0.11100596654;4.2507644;0;0.52540038;4.4166985;0.12906223;0.026221791;9.348147301;2.3348414;0;0.052554329;5.55558;0.16006118;0.044839654;8.147876563;0.029893328;0;0.14469915;0.038620445;0.019993665;0.003091388;0.236297976;14.042933;0;4.3843507;11.823171;3.2197833;0.92525579;34.39549379;0.0037500446;0;3.3803311E-05;0.004201607;0.00091412029;0.00026338579;0.009162960991;3.57;4.6;2.54;2.59;4.54
26010;26010;viandes. œufs. poissons;produits à base de poissons et produits de la mer;Hareng mariné ou rollmops;Atlantic herring. marinated. or rollmops;3.78;Hareng mariné ou rollmops (26010);0.19573463;0;0.017898703;0.077593453;0.0090528378;0.0024548656;0.3027344894;1.0832105;0;0.27564225;0.90555681;0.036974137;0.0066875618;2.3080712588;2.8447686E-07;0;2.9689174E-09;2.1473456E-07;2.6104977E-09;7.1107797E-10;5.0550191307E-07;0.064164773;0;0.00044507959;0.054803175;0.14624634;0.04227436;0.30793372759;0.023841349;0;0.00061769567;0.0051546159;7.2660626E-05;1.9222375E-05;0.029705543571;0.00026162097;0;7.5173904E-06;5.0608842E-05;1.5007749E-06;4.099941E-07;0.0003216579714;3.805364E-06;0;3.4132736E-07;6.9897366E-06;6.7852913E-07;1.8009106E-07;1.199504815E-05;6.5573793E-05;0;3.9282375E-06;3.839474E-05;2.8980074E-06;7.8166517E-07;0.00011157644307;0.034860658;0;0.00069857633;0.0056545298;0.0001491935;4.0490366E-05;0.041403447996;3.9567249E-05;0;6.31084E-06;6.4471798E-05;8.7351538E-06;2.2997207E-06;0.0001213847615;0.0083233139;0;0.0001279262;0.0016815597;3.3091098E-05;8.8895404E-06;0.0101747804384;0.091071439;0;0.0012138712;0.018379721;0.00027165361;6.928173E-05;0.11100596654;4.2507644;0;0.52540038;4.4166985;0.12906223;0.026221791;9.348147301;2.3348414;0;0.052554329;5.55558;0.16006118;0.044839654;8.147876563;0.029893328;0;0.14469915;0.038620445;0.019993665;0.003091388;0.236297976;14.042933;0;4.3843507;11.823171;3.2197833;0.92525579;34.39549379;0.0037500446;0;3.3803311E-05;0.004201607;0.00091412029;0.00026338579;0.009162960991;3.78;5;2.54;2.59;5
26011;26011;viandes. œufs. poissons;poissons crus;Hareng. cru;Atlantic herring. raw;3.57;Hareng. cru (26011);0.19573463;0;0.017898703;0.077593453;0.0090528378;0.0024548656;0.3027344894;1.0832105;0;0.27564225;0.90555681;0.036974137;0.0066875618;2.3080712588;2.8447686E-07;0;2.9689174E-09;2.1473456E-07;2.6104977E-09;7.1107797E-10;5.0550191307E-07;0.064164773;0;0.00044507959;0.054803175;0.14624634;0.04227436;0.30793372759;0.023841349;0;0.00061769567;0.0051546159;7.2660626E-05;1.9222375E-05;0.029705543571;0.00026162097;0;7.5173904E-06;5.0608842E-05;1.5007749E-06;4.099941E-07;0.0003216579714;3.805364E-06;0;3.4132736E-07;6.9897366E-06;6.7852913E-07;1.8009106E-07;1.199504815E-05;6.5573793E-05;0;3.9282375E-06;3.839474E-05;2.8980074E-06;7.8166517E-07;0.00011157644307;0.034860658;0;0.00069857633;0.0056545298;0.0001491935;4.0490366E-05;0.041403447996;3.9567249E-05;0;6.31084E-06;6.4471798E-05;8.7351538E-06;2.2997207E-06;0.0001213847615;0.0083233139;0;0.0001279262;0.0016815597;3.3091098E-05;8.8895404E-06;0.0101747804384;0.091071439;0;0.0012138712;0.018379721;0.00027165361;6.928173E-05;0.11100596654;4.2507644;0;0.52540038;4.4166985;0.12906223;0.026221791;9.348147301;2.3348414;0;0.052554329;5.55558;0.16006118;0.044839654;8.147876563;0.029893328;0;0.14469915;0.038620445;0.019993665;0.003091388;0.236297976;14.042933;0;4.3843507;11.823171;3.2197833;0.92525579;34.39549379;0.0037500446;0;3.3803311E-05;0.004201607;0.00091412029;0.00026338579;0.009162960991;3.57;4.6;2.54;2.59;4.54
26012;26012;viandes. œufs. poissons;poissons cuits;Hareng. frit;Atlantic herring. fried;3.46;Hareng. frit (26012);0.24097599;0.00011526012;0.018970657;0.094822296;0.01105404;0.013312625;0.37925086812;1.3344524;0.0012628697;0.22525841;1.1064795;0.045147566;0.086977437;2.7995781827;3.4829166E-07;1.6754017E-10;3.8986217E-09;2.6236592E-07;3.1875692E-09;9.3509596E-09;6.2726227067E-07;0.07874422;0.00054911207;0.055529395;0.066981102;0.17857527;0.17170962;0.55208871907;0.029148671;8.5077968E-06;0.00045993186;0.0063003158;8.872284E-05;0.00014122896;0.0361473782568;0.00032025661;2.807668E-08;5.4791281E-06;6.1856656E-05;1.8325333E-06;1.9615198E-06;0.00039141452388;5.42713E-06;7.6821813E-09;7.7556464E-07;8.5423803E-06;8.2852343E-07;8.4076897E-07;1.64220495213E-05;8.5411251E-05;3.6239368E-08;4.6349262E-06;4.6921525E-05;3.5386351E-06;4.4079848E-06;0.000144950561468;0.042678332;4.3084444E-06;0.00051238335;0.0069119189;0.00018217391;0.00023510023;0.0505242168344;5.6083611E-05;1.5641106E-07;1.8115637E-05;7.8787783E-05;1.066613E-05;1.1306221E-05;0.00017511579306;0.010335229;8.6222782E-07;0.00011376159;0.0020553204;4.0406151E-05;4.9120485E-05;0.01259469985382;0.11174926;8.0033002E-06;0.0010407766;0.022465152;0.00033170482;0.00041872515;0.1360136218702;5.7262188;0.001950344;0.1913472;5.3967551;0.15759247;0.4201983;11.894062214;6.1733387;0.015222915;0.21652757;6.7908958;0.19544398;0.21499381;13.606422775;0.043078644;0.00040995233;0.096612492;0.047198048;0.024413425;0.012975196;0.22468775733;17.198773;0.030059932;5.7002418;14.4478;3.9315422;4.6639331;45.972350032;0.0046156802;2.8390322E-06;0.0009393001;0.005132961;0.0011161939;0.0011394302;0.0129464044322;3.46;4.3;2.62;2.34;4.58
26014;26014;viandes. œufs. poissons;poissons cuits;Hareng. grillé/poêlé;Atlantic herring. grilled/pan-fried;3.46;Hareng. grillé/poêlé (26014);0.24097599;0.00011526012;0.018970657;0.094822296;0.01105404;0.013312625;0.37925086812;1.3344524;0.0012628697;0.22525841;1.1064795;0.045147566;0.086977437;2.7995781827;3.4829166E-07;1.6754017E-10;3.8986217E-09;2.6236592E-07;3.1875692E-09;9.3509596E-09;6.2726227067E-07;0.07874422;0.00054911207;0.055529395;0.066981102;0.17857527;0.17170962;0.55208871907;0.029148671;8.5077968E-06;0.00045993186;0.0063003158;8.872284E-05;0.00014122896;0.0361473782568;0.00032025661;2.807668E-08;5.4791281E-06;6.1856656E-05;1.8325333E-06;1.9615198E-06;0.00039141452388;5.42713E-06;7.6821813E-09;7.7556464E-07;8.5423803E-06;8.2852343E-07;8.4076897E-07;1.64220495213E-05;8.5411251E-05;3.6239368E-08;4.6349262E-06;4.6921525E-05;3.5386351E-06;4.4079848E-06;0.000144950561468;0.042678332;4.3084444E-06;0.00051238335;0.0069119189;0.00018217391;0.00023510023;0.0505242168344;5.6083611E-05;1.5641106E-07;1.8115637E-05;7.8787783E-05;1.066613E-05;1.1306221E-05;0.00017511579306;0.010335229;8.6222782E-07;0.00011376159;0.0020553204;4.0406151E-05;4.9120485E-05;0.01259469985382;0.11174926;8.0033002E-06;0.0010407766;0.022465152;0.00033170482;0.00041872515;0.1360136218702;5.7262188;0.001950344;0.1913472;5.3967551;0.15759247;0.4201983;11.894062214;6.1733387;0.015222915;0.21652757;6.7908958;0.19544398;0.21499381;13.606422775;0.043078644;0.00040995233;0.096612492;0.047198048;0.024413425;0.012975196;0.22468775733;17.198773;0.030059932;5.7002418;14.4478;3.9315422;4.6639331;45.972350032;0.0046156802;2.8390322E-06;0.0009393001;0.005132961;0.0011161939;0.0011394302;0.0129464044322;3.46;4.3;2.62;2.34;4.58
26213;26213;viandes. œufs. poissons;poissons crus;Hoki. tout lieu de pêche. cru;Grenadier. from any fishing spot. raw;3.68;Hoki. tout lieu de pêche. cru (26213);1.7640403;0;0.017898703;0.10116466;0.0090528378;0.0024548656;1.8946113664;9.3555545;0;0.27564225;1.1741883;0.036974137;0.0066875618;10.8490467488;2.0730405E-06;0;2.9689174E-09;2.7799778E-07;2.6104977E-09;7.1107797E-10;2.35732877307E-06;0.57992051;0;0.00044507959;0.071046565;0.14624634;0.04227436;0.83993285459;0.21776294;0;0.00061769567;0.0068444354;7.2660626E-05;1.9222375E-05;0.225316954071;0.0023855679;0;7.5173904E-06;6.529805E-05;1.5007749E-06;4.099941E-07;0.0024602941094;3.4986585E-05;0;3.4132736E-07;9.0291656E-06;6.7852913E-07;1.8009106E-07;4.521569815E-05;0.00065902853;0;3.9282375E-06;4.9942232E-05;2.8980074E-06;7.8166517E-07;0.00071657867207;0.31644276;0;0.00069857633;0.0075173615;0.0001491935;4.0490366E-05;0.324848381696;0.00029027635;0;6.31084E-06;8.3446366E-05;8.7351538E-06;2.2997207E-06;0.0003910684305;0.076235821;0;0.0001279262;0.0022378228;3.3091098E-05;8.8895404E-06;0.0786435506384;0.83434318;0;0.0012138712;0.024466448;0.00027165361;6.928173E-05;0.86036443454;37.718324;0;0.52540038;5.7192804;0.12906223;0.026221791;44.118288801;17.604738;0;0.052554329;7.1527689;0.16006118;0.044839654;25.014962063;0.26470088;0;0.14469915;0.049919102;0.019993665;0.003091388;0.482404185;128.70481;0;4.3843507;15.328551;3.2197833;0.92525579;152.56275079;0.029695733;0;3.3803311E-05;0.0054506326;0.00091412029;0.00026338579;0.036357674991;3.68;4.6;2.54;2.59;5
10009;10009;viandes. œufs. poissons;mollusques et crustacés cuits;Homard. bouilli/cuit à l eau;Lobster. boiled/cooked in water;2.12986432916585;Homard. bouilli/cuit à l eau (10009);4.7403313;0.052123282;0;0.89757497;0.032087949;0.094479009;5.81659651;24.286893;0.1899725;0;12.408082;0.13105674;1.4352191;38.45122334;5.3236037E-06;1.7290697E-08;0;2.8447947E-06;9.2529734E-09;7.446219E-08;8.2694042604E-06;2.4646345;1.0110711;0;0.77984539;0.51836944;0.53324324;5.30716367;0.32085671;0.00047440753;0;0.066729694;0.00025754918;0.0016353533;0.38995371401;0.0036700322;1.0312691E-05;0;0.00016070818;5.3196701E-06;1.3590728E-05;0.0038599634691;0.00048916441;2.6405414E-06;0;0.00013477659;2.4050541E-06;1.145236E-05;0.0006404389555;0.003871453;1.3035462E-05;0;0.00013897631;1.0272053E-05;4.0307173E-05;0.004074043998;0.47628266;0.00095276414;0;0.064626688;0.00052884465;0.0016723212;0.54406327799;0.0073807295;5.2847594E-05;0;0.00020677474;3.0961932E-05;0.00018446407;0.007855777836;0.11104656;0.0004232987;0;0.023373305;0.00011729282;0.001158494;0.13611895052;1.1927221;0.0022707391;0;0.25584583;0.00096299383;0.0042809353;1.45608259823;176.55395;1.6402909;0;49.803222;0.45757701;6.9135019;235.36854181;100.00646;0.8799926;0;25.950375;0.56734465;1.3570829;128.76125515;4.4744068;-0.24725299;0;0.15898627;0.070867417;0.079212253;4.53621975;384.52072;22.16501;0;173.50326;11.412514;20.509648;612.111152;1.1011575;0.0015842452;0;0.006516969;0.0032400972;0.0041167065;1.1166155179;2.12986432916585;2.50716135322773;1.93208007544537;1.39620861205995;2.68400727593035
10035;10035;viandes. œufs. poissons;mollusques et crustacés crus;Huître creuse. crue;Pacific oyster. raw;2.85;Huître creuse. crue (10035);0.23532715;0;0.089523393;0.068117451;0.036211351;0.049272473;0.478451818;1.8353239;0;1.0767333;0.87015323;0.14789655;0.99119502;4.921302;3.2471348E-07;0;2.5977161E-08;2.1009697E-07;1.0441991E-08;9.761914E-09;5.80991516E-07;0.28200006;0;0.10920165;0.055351465;0.58498538;0.17124965;1.202788205;0.021058955;0;0.002959604;0.0029047909;0.00029064251;0.0010552623;0.02826925471;7.9468166E-05;0;2.8593264E-05;5.4905897E-05;6.0030997E-06;8.5226754E-06;0.0001774931021;1.2239378E-05;0;5.4185184E-06;7.3073442E-06;2.7141165E-06;1.0603364E-05;3.82827211E-05;0.00013649585;0;2.9964611E-05;3.5089092E-05;1.1592029E-05;2.6153302E-05;0.000239294884;0.018974985;0;0.0034171953;0.0031012594;0.00059677398;0.00077783825;0.02686805193;0.00027078271;0;0.00027103375;6.4370507E-05;3.4940615E-05;0.00017523799;0.000816365572;0.0073717377;0;0.00073657947;0.00087202606;0.00013236439;0.0011555227;0.01026823032;0.07976965;0;0.0070011931;0.009455662;0.0010866144;0.0028631337;0.1001762532;9.1277067;0;2.0841698;4.3713164;0.5162489;4.5557767;20.6552185;237.37567;0;4.497507;6.4013812;0.64024471;0.77066617;249.68546908;0.35427546;0;0.86612819;0.039980734;0.079974662;0.046041644;1.38640069;31.375777;0;20.34803;11.626494;12.879133;4.3012539;80.5306879;0.014795422;0;0.0037958416;0.0038923785;0.0036564811;0.0012484573;0.0273885805;2.85;4.31;1.38;3.59;2.1
10036;10036;viandes. œufs. poissons;mollusques et crustacés crus;Huître plate. crue;European oyster. raw;2.85;Huître plate. crue (10036);0.23532715;0;0.089523393;0.068117451;0.036211351;0.049272473;0.478451818;1.8353239;0;1.0767333;0.87015323;0.14789655;0.99119502;4.921302;3.2471348E-07;0;2.5977161E-08;2.1009697E-07;1.0441991E-08;9.761914E-09;5.80991516E-07;0.28200006;0;0.10920165;0.055351465;0.58498538;0.17124965;1.202788205;0.021058955;0;0.002959604;0.0029047909;0.00029064251;0.0010552623;0.02826925471;7.9468166E-05;0;2.8593264E-05;5.4905897E-05;6.0030997E-06;8.5226754E-06;0.0001774931021;1.2239378E-05;0;5.4185184E-06;7.3073442E-06;2.7141165E-06;1.0603364E-05;3.82827211E-05;0.00013649585;0;2.9964611E-05;3.5089092E-05;1.1592029E-05;2.6153302E-05;0.000239294884;0.018974985;0;0.0034171953;0.0031012594;0.00059677398;0.00077783825;0.02686805193;0.00027078271;0;0.00027103375;6.4370507E-05;3.4940615E-05;0.00017523799;0.000816365572;0.0073717377;0;0.00073657947;0.00087202606;0.00013236439;0.0011555227;0.01026823032;0.07976965;0;0.0070011931;0.009455662;0.0010866144;0.0028631337;0.1001762532;9.1277067;0;2.0841698;4.3713164;0.5162489;4.5557767;20.6552185;237.37567;0;4.497507;6.4013812;0.64024471;0.77066617;249.68546908;0.35427546;0;0.86612819;0.039980734;0.079974662;0.046041644;1.38640069;31.375777;0;20.34803;11.626494;12.879133;4.3012539;80.5306879;0.014795422;0;0.0037958416;0.0038923785;0.0036564811;0.0012484573;0.0273885805;2.85;4.31;1.38;3.59;2.1
10011;10011;viandes. œufs. poissons;mollusques et crustacés crus;Huître. sans précision. crue;Oyster. raw;2.85;Huître. sans précision. crue (10011);0.23532715;0;0.089523393;0.068117451;0.036211351;0.049272473;0.478451818;1.8353239;0;1.0767333;0.87015323;0.14789655;0.99119502;4.921302;3.2471348E-07;0;2.5977161E-08;2.1009697E-07;1.0441991E-08;9.761914E-09;5.80991516E-07;0.28200006;0;0.10920165;0.055351465;0.58498538;0.17124965;1.202788205;0.021058955;0;0.002959604;0.0029047909;0.00029064251;0.0010552623;0.02826925471;7.9468166E-05;0;2.8593264E-05;5.4905897E-05;6.0030997E-06;8.5226754E-06;0.0001774931021;1.2239378E-05;0;5.4185184E-06;7.3073442E-06;2.7141165E-06;1.0603364E-05;3.82827211E-05;0.00013649585;0;2.9964611E-05;3.5089092E-05;1.1592029E-05;2.6153302E-05;0.000239294884;0.018974985;0;0.0034171953;0.0031012594;0.00059677398;0.00077783825;0.02686805193;0.00027078271;0;0.00027103375;6.4370507E-05;3.4940615E-05;0.00017523799;0.000816365572;0.0073717377;0;0.00073657947;0.00087202606;0.00013236439;0.0011555227;0.01026823032;0.07976965;0;0.0070011931;0.009455662;0.0010866144;0.0028631337;0.1001762532;9.1277067;0;2.0841698;4.3713164;0.5162489;4.5557767;20.6552185;237.37567;0;4.497507;6.4013812;0.64024471;0.77066617;249.68546908;0.35427546;0;0.86612819;0.039980734;0.079974662;0.046041644;1.38640069;31.375777;0;20.34803;11.626494;12.879133;4.3012539;80.5306879;0.014795422;0;0.0037958416;0.0038923785;0.0036564811;0.0012484573;0.0273885805;2.85;4.31;1.38;3.59;2.1
0005;0005;viandes. œufs. poissons;autres produits à base de viande;Insecte (Mouche Soldat Noir);Dried deffated black soldier fly protein;1.41039730074116;Insecte (Mouche Soldat Noir) (0005);0.26528691;0.029207237;0.021776693;0.0081859504;0.004726588;0;0.3291833784;3.9877708;0.11027528;0.26356466;0.10289917;0.016477089;0;4.480986999;1.1809114E-07;1.3155996E-08;6.3000374E-09;2.4028368E-08;1.730574E-09;0;1.633061154E-07;0.14446265;0.54824272;0.026473828;0.0080602879;0.073118204;0;0.8003576899;0.0064374239;0.00024516596;0.00071793977;0.00025051241;3.9735694E-05;0;0.007690777734;0.00021956164;4.623587E-06;6.9336961E-06;8.3478882E-06;7.5885729E-07;0;0.00024022566859;1.595935E-05;8.9850321E-07;1.3155465E-06;1.0078384E-06;3.4199046E-07;0;1.952322857E-05;0.00053017358;5.2537221E-06;7.2698301E-06;3.9592391E-06;1.5592494E-06;0;0.0005482156207;0.015579297;0.00043007543;0.0008287457;0.00029432681;7.8129623E-05;0;0.017210574563;0.00047445618;2.059875E-05;6.5707306E-05;6.779431E-06;4.4297201E-06;0;0.0005719713871;0.005435411;0.00011414989;0.00017901664;5.9822994E-05;1.7033201E-05;0;0.005805433725;0.06119097;0.00087589994;0.0016989914;0.00065213553;0.00013892317;0;0.06455692004;11.878281;0.20568079;0.5057995;0.54584672;0.077355674;0;13.212963684;157.6371;0.41834258;1.0905212;1.1013683;0.081717818;0;160.329049898;0.67199127;0.028854189;0.20997496;0.0052527717;0.03093212;0;0.9470053107;14.755848;12.441764;4.933073;1.5687848;1.6701239;0;35.3695937;0.010837302;0.00083267534;0.00092025922;0.00036700407;0.00046163798;0;0.01341887861;1.41039730074116;1.37287789569319;1.67889673249975;1.21693667907853;1.37287789569319
